OrderID,OrderDate,CustomerName,Product,Quantity,Price,Discount,Total
O009014,,,,1,500,0,500
,,,,,,0.2,0
O009016,March 5 2023,Ram,,1,,0.2,0
O009017,,Sita,TV,1,,0,0
O009018,March 5 2023,,Laptop,3,100,0,300
O009019,2023-01-01,John,,,500,0.1,0
O009020,01/02/2023,John,,,,0.1,0
O009021,2023-01-01,Sita,TV,,200,0,0
O009022,,Sita,TV,3,abc,,0
O009023,,,,,100,0.1,0
O009024,March 5 2023,Sita,,1,100,,100
O009025,March 5 2023,,TV,,200,,0
O009026,,Sita,Shoes,,abc,,0
O009027,,,TV,2,500,0.1,1000
O009028,March 5 2023,John,Laptop,2,abc,0,0
O009029,,Sita,Phone,2,100,0.2,200
O009030,,,Shoes,3,100,0.1,300
O009031,01/02/2023,Sita,Phone,2,,,0
O009032,,Sita,Shoes,2,200,0.1,400
O009033,,Sita,,2,100,0,200
O009034,March 5 2023,Ram,Phone,1,500,0.1,500
O009035,2023-01-01,,,,500,0,0
O009036,,Sita,,,200,,0
O009037,,Sita,,2,200,,400
O009038,,,Phone,1,500,0.2,500
O009039,,Sita,Shoes,3,500,0.2,1500
O009040,,Ram,TV,1,,0.2,0
O009041,,,,,100,,0
O009042,01/02/2023,,,,,,0
O009043,March 5 2023,,,,500,0,0
O009044,,Sita,Shoes,2,100,0.2,200
O009045,,Ram,Phone,2,abc,,0
O009046,01/02/2023,,Laptop,2,200,,400
O009047,March 5 2023,,TV,,200,0.2,0
O009048,March 5 2023,John,Laptop,,,,0
O009049,,,Laptop,,,,0
O009050,2023-01-01,,,1,200,0.1,200
O009051,,John,,,,0,0
O009052,,John,,1,200,0.1,200
O009053,01/02/2023,John,,1,500,0.1,500
O009054,March 5 2023,John,,,,0.1,0
O009055,2023-01-01,John,TV,3,abc,,0
O009056,2023-01-01,Sita,TV,,200,,0
O009057,March 5 2023,,,1,,0,0
O009058,01/02/2023,John,,1,500,0,500
O009059,,John,,1,200,0.1,200
O009060,March 5 2023,,,1,,,0
O009061,2023-01-01,John,Phone,,abc,,0
O009062,01/02/2023,Sita,Laptop,2,500,,1000
O009063,01/02/2023,,TV,,,,0
O009064,,Sita,,,abc,,0
O009065,2023-01-01,Sita,,1,100,,100
O009066,,,Phone,,100,,0
O009067,March 5 2023,,TV,2,500,0,1000
O009068,March 5 2023,,Phone,2,100,0,200
O009069,March 5 2023,,,3,200,,600
,2023-01-01,Sita,TV,,200,0,0
O009071,March 5 2023,Ram,TV,,100,,0
O009072,01/02/2023,John,,,500,,0
O009073,01/02/2023,,,,,,0
O009074,2023-01-01,Ram,Shoes,3,500,0,1500
O009075,01/02/2023,John,Laptop,3,500,,1500
O009076,01/02/2023,,,2,100,0,200
O009077,01/02/2023,,,3,,,0
O009078,01/02/2023,Sita,Phone,2,200,0,400
O009079,01/02/2023,,Phone,1,100,0.2,100
O009080,2023-01-01,,Laptop,,abc,0,0
O009081,,Sita,Laptop,,,0.2,0
O009082,2023-01-01,John,Laptop,,200,,0
O009083,2023-01-01,John,TV,2,100,,200
O009084,,,,2,,0.2,0
O009085,,,Shoes,2,abc,,0
O009086,01/02/2023,,,1,abc,0,0
O009087,,,Shoes,1,200,0,200
,,John,TV,3,100,0.2,300
O009089,2023-01-01,,Laptop,1,abc,,0
O009090,2023-01-01,Sita,Shoes,3,200,,600
O009091,2023-01-01,,,3,500,0.1,1500
O009092,,Sita,Laptop,2,100,0,200
O009093,2023-01-01,,Phone,1,abc,,0
O009094,,Sita,Shoes,3,,0.1,0
O009095,01/02/2023,John,,3,,,0
O009096,,Ram,Phone,2,100,,200
O009097,01/02/2023,Ram,Shoes,1,500,,500
O009098,March 5 2023,Ram,Laptop,1,100,0.1,100
O009099,,Sita,Phone,,,,0
O009100,2023-01-01,Ram,Phone,1,500,0,500
O009101,March 5 2023,,Shoes,2,500,0.1,1000
O009102,2023-01-01,John,Laptop,3,abc,0.2,0
O009103,,,TV,,500,,0
O009104,,Ram,Shoes,,,,0
O009105,01/02/2023,Ram,TV,3,200,0.2,600
O009106,March 5 2023,Sita,,1,500,,500
O009107,2023-01-01,,Laptop,,200,,0
O009108,,,TV,,100,0,0
O009109,2023-01-01,,Laptop,,500,0.1,0
O009110,01/02/2023,Sita,,2,,0.1,0
O009111,2023-01-01,John,Laptop,1,500,0,500
O009112,01/02/2023,John,Laptop,2,,0.2,0
O009113,01/02/2023,Ram,Laptop,,500,,0
O009114,,,Laptop,2,500,0.1,1000
O009115,March 5 2023,,Shoes,,,0.2,0
O009116,March 5 2023,John,,,500,,0
O009117,01/02/2023,Sita,,3,abc,,0
O009118,,John,TV,1,100,0.2,100
O009119,March 5 2023,John,Shoes,3,500,,1500
O009120,2023-01-01,Sita,Shoes,2,500,0,1000
O009121,01/02/2023,,,,100,,0
O009122,,John,Laptop,,,0.1,0
O009123,March 5 2023,Sita,Phone,,200,,0
O009124,March 5 2023,,,3,200,0.2,600
O009125,March 5 2023,,,,,,0
O009126,March 5 2023,,TV,2,200,0.1,400
O009127,,Ram,,,500,0.2,0
O009128,March 5 2023,,Laptop,1,200,0.2,200
O009129,01/02/2023,,,3,200,0.1,600
O009130,,John,TV,,200,0.1,0
O009131,,,TV,1,500,0.1,500
O009132,,Sita,Laptop,,abc,,0
O009133,01/02/2023,Ram,TV,,abc,0.2,0
O009134,,Sita,Phone,3,500,0.2,1500
O009135,,,,1,,,0
O009136,March 5 2023,,Phone,1,100,0.2,100
O009137,01/02/2023,Sita,Shoes,,500,,0
O009138,01/02/2023,Ram,Phone,2,200,0,400
O009139,2023-01-01,,TV,3,100,,300
O009140,2023-01-01,John,Phone,,500,0.2,0
O009141,,Ram,TV,,,0.1,0
O009142,01/02/2023,John,TV,2,,0,0
O009143,,,,,500,0.1,0
O009144,March 5 2023,Sita,,,100,,0
O009145,2023-01-01,Ram,,,,0.1,0
O009146,March 5 2023,Sita,,,,,0
O009147,2023-01-01,Ram,TV,,100,,0
O009148,,Sita,TV,1,abc,,0
O009149,March 5 2023,Sita,Shoes,,100,0.1,0
O009150,March 5 2023,,,2,abc,0.2,0
O009151,2023-01-01,,TV,2,abc,0.2,0
O009152,2023-01-01,,,,500,0.1,0
O009153,2023-01-01,John,Shoes,,200,0.2,0
O009154,,John,Phone,,,,0
O009155,,,Laptop,,abc,,0
O009156,,,TV,2,200,0,400
O009157,March 5 2023,,Phone,,abc,0.2,0
O009158,,,TV,,500,,0
O009159,,John,Laptop,,200,0.2,0
,,John,Shoes,,,0.2,0
O009161,,,Phone,,200,0.2,0
O009162,March 5 2023,Ram,,1,100,,100
O009163,01/02/2023,,,3,100,0.2,300
O009164,01/02/2023,Sita,Shoes,,abc,,0
O009165,March 5 2023,Ram,Shoes,1,200,0,200
O009166,,Sita,Phone,3,200,,600
O009167,2023-01-01,,,1,200,,200
,March 5 2023,,,,abc,,0
O009169,01/02/2023,,Phone,,,0.2,0
O009170,,,,2,abc,,0
O009171,2023-01-01,Sita,Laptop,2,abc,0,0
O009172,2023-01-01,John,TV,3,500,0,1500
,01/02/2023,Ram,Laptop,1,100,,100
O009174,01/02/2023,,Phone,1,200,,200
O009175,2023-01-01,Ram,Laptop,2,500,0.2,1000
O009176,01/02/2023,,Laptop,3,500,0.1,1500
O009177,01/02/2023,Sita,TV,,abc,0,0
O009178,,,TV,,100,,0
O009179,,,Laptop,,200,0.2,0
,,Ram,TV,3,500,,1500
O009181,01/02/2023,,Shoes,2,,,0
O009182,2023-01-01,,Phone,,abc,0.1,0
O009183,March 5 2023,John,TV,,abc,0.2,0
O009184,,Sita,TV,,200,,0
O009185,01/02/2023,,Shoes,3,,0.1,0
O009186,,Ram,Laptop,2,,0,0
O009187,,,Laptop,,abc,0.2,0
O009188,01/02/2023,Ram,,1,100,,100
O009189,01/02/2023,Sita,Shoes,,abc,0.1,0
O009190,2023-01-01,Ram,,3,200,0.2,600
O009191,,Sita,Phone,,500,0.2,0
O009192,March 5 2023,John,,1,200,,200
O009193,01/02/2023,John,,2,,,0
O009194,,,Laptop,1,abc,0.2,0
O009195,March 5 2023,,TV,3,200,,600
O009196,,,Laptop,2,,0.2,0
O009197,March 5 2023,Sita,,,200,,0
O009198,01/02/2023,Ram,,1,100,0.2,100
O009199,01/02/2023,Sita,,3,,0,0
O009200,2023-01-01,,Phone,2,200,0.1,400
O009201,,,Shoes,2,100,0.1,200
O009202,,Sita,TV,3,abc,,0
O009203,01/02/2023,Ram,Shoes,2,abc,0.2,0
O009204,2023-01-01,Ram,,,200,0.1,0
O009205,March 5 2023,,Phone,,100,,0
O009206,2023-01-01,,,1,100,,100
O009207,01/02/2023,Sita,,,200,0.1,0
O009208,,Ram,Laptop,3,abc,0,0
O009209,,John,TV,1,abc,,0
O009210,,John,Shoes,2,500,,1000
O009211,01/02/2023,John,TV,,,0.2,0
O009212,,Sita,TV,2,500,0.2,1000
O009213,,Ram,,3,200,,600
O009214,2023-01-01,,Laptop,,100,0.2,0
O009215,,Ram,,1,200,,200
O009216,,John,,2,500,0,1000
O009217,,Sita,Phone,,100,0.2,0
O009218,2023-01-01,Sita,Shoes,,500,0.2,0
O009219,,,Laptop,,,,0
O009220,2023-01-01,,Shoes,3,abc,0,0
,,Sita,Shoes,1,500,,500
O009222,01/02/2023,John,Phone,3,abc,0.2,0
O009223,,,,,500,0.2,0
O009224,,John,,,100,0,0
O009225,,Ram,,,,0.1,0
O009226,,Ram,,,200,0.2,0
O009227,01/02/2023,John,,2,abc,,0
O009228,2023-01-01,Ram,Shoes,1,abc,,0
O009229,,Sita,Phone,1,200,,200
O009230,,Sita,Shoes,2,100,0,200
O009231,01/02/2023,,Laptop,,100,0.1,0
O009232,2023-01-01,,Phone,,,0.2,0
O009233,,John,Phone,3,,,0
O009234,,Ram,Shoes,,200,0.2,0
O009235,,Sita,,3,200,,600
O009236,,,,1,abc,,0
O009237,01/02/2023,Ram,Laptop,,200,,0
O009238,2023-01-01,Ram,Phone,3,abc,0.1,0
O009239,01/02/2023,,Laptop,,500,0.2,0
O009240,,John,Phone,,100,,0
O009241,,,,1,,0.1,0
O009242,,Ram,Phone,1,abc,,0
O009243,01/02/2023,Ram,TV,,200,,0
O009244,2023-01-01,,TV,3,,,0
O009245,01/02/2023,,Phone,1,200,0,200
O009246,,,Laptop,,,,0
,01/02/2023,John,Shoes,3,abc,,0
O009248,,Ram,,,500,,0
O009249,,Sita,TV,3,abc,0.1,0
O009250,01/02/2023,,Shoes,3,,,0
O009251,,,,,,,0
O009252,,,,,100,0.2,0
O009253,,Sita,,,100,0.1,0
O009254,,Ram,Shoes,,500,0,0
O009255,March 5 2023,,Phone,3,500,0.1,1500
O009256,,,Shoes,2,500,0.1,1000
O009257,March 5 2023,,Phone,,500,0.2,0
O009258,01/02/2023,,TV,1,500,,500
O009259,01/02/2023,Sita,,3,100,0.2,300
O009260,,,TV,3,200,0.1,600
O009261,,Sita,,1,,,0
O009262,March 5 2023,,Laptop,,100,0.1,0
O009263,01/02/2023,,Laptop,,,0.2,0
O009264,March 5 2023,,,1,200,0.1,200
O009265,2023-01-01,Ram,,1,500,0.2,500
O009266,March 5 2023,Ram,Laptop,,100,0,0
O009267,,,,3,abc,0,0
O009268,,Sita,Laptop,,,0,0
O009269,2023-01-01,,TV,1,,0,0
O009270,March 5 2023,Ram,Phone,3,abc,0,0
O009271,2023-01-01,,Laptop,1,abc,0,0
O009272,,John,,3,100,,300
O009273,,Sita,TV,,100,0.2,0
O009274,01/02/2023,,Laptop,2,abc,0.1,0
O009275,March 5 2023,,,2,500,0.2,1000
O009276,,Ram,Laptop,1,500,0,500
O009277,01/02/2023,Ram,Phone,1,200,,200
,2023-01-01,,Phone,2,abc,,0
O009279,,,,,500,,0
O009280,,,Laptop,3,,0.2,0
O009281,March 5 2023,,TV,3,,,0
O009282,,Ram,,,abc,0,0
O009283,01/02/2023,Sita,Shoes,,100,,0
O009284,2023-01-01,Sita,Laptop,3,,0,0
O009285,,Ram,Laptop,3,,0.2,0
O009286,,Sita,TV,2,200,,400
O009287,,John,TV,1,500,,500
O009288,March 5 2023,John,,3,100,,300
O009289,2023-01-01,,,2,,0.1,0
O009290,,,,,500,0,0
O009291,,Ram,Laptop,,100,,0
O009292,,Ram,Phone,3,abc,,0
O009293,,,Phone,,abc,0.1,0
O009294,,John,Phone,2,abc,,0
O009295,,Ram,,2,,,0
O009296,,Sita,,,abc,0.2,0
,,,,,abc,0,0
O009298,,Ram,,1,100,,100
O009299,,Ram,Laptop,1,200,,200
,2023-01-01,,TV,2,,,0
O009301,,Sita,Shoes,,100,0,0
O009302,,Ram,,,500,,0
O009303,2023-01-01,,TV,3,abc,0.2,0
O009304,01/02/2023,,,,200,,0
O009305,,,Phone,3,abc,,0
O009306,,Sita,Phone,,200,0.2,0
O009307,,Ram,,3,100,,300
O009308,,Sita,Shoes,,500,0,0
O009309,March 5 2023,John,,3,abc,0,0
O009310,,Sita,,3,100,0.1,300
O009311,March 5 2023,John,TV,2,,,0
O009312,,John,,2,500,0,1000
O009313,March 5 2023,Ram,Phone,1,500,0.1,500
O009314,,Sita,TV,2,,0.1,0
O009315,March 5 2023,Sita,Laptop,1,,0.2,0
O009316,,John,Phone,,abc,,0
O009317,,John,,,500,0.2,0
O009318,2023-01-01,Sita,Shoes,,,0.2,0
O009319,,Ram,Shoes,,,0.1,0
O009320,,,Phone,1,200,0,200
O009321,01/02/2023,Ram,,3,,,0
O009322,01/02/2023,John,Phone,1,500,0.2,500
O009323,March 5 2023,,Shoes,3,,,0
O009324,,,Shoes,2,500,0.2,1000
O009325,2023-01-01,Sita,Shoes,2,100,0.1,200
O009326,,,Shoes,2,500,0,1000
O009327,2023-01-01,,,1,200,,200
O009328,,Sita,TV,3,,0.1,0
O009329,01/02/2023,,,2,,0.1,0
O009330,,John,TV,,200,0,0
O009331,2023-01-01,Ram,,1,abc,0.2,0
O009332,March 5 2023,,Laptop,,100,,0
O009333,March 5 2023,,Laptop,2,500,0.2,1000
,March 5 2023,John,Shoes,,abc,0.2,0
O009335,2023-01-01,,,1,,,0
O009336,,,Phone,1,200,,200
O009337,,,TV,2,,0.2,0
O009338,01/02/2023,Ram,,,500,0,0
O009339,2023-01-01,John,,1,abc,0,0
O009340,2023-01-01,Sita,,3,100,,300
O009341,,,Phone,2,100,0.2,200
O009342,,John,,3,200,0,600
O009343,,Sita,,,abc,0.1,0
O009344,01/02/2023,Sita,Shoes,2,100,,200
O009345,2023-01-01,Ram,Shoes,,200,0.1,0
O009346,,,Shoes,1,200,0.2,200
O009347,01/02/2023,John,Laptop,3,200,,600
O009348,,,,3,200,0.2,600
O009349,March 5 2023,Sita,Phone,1,200,,200
O009350,,Sita,Phone,3,200,0,600
O009351,,Sita,TV,2,200,,400
O009352,,,,,200,0,0
O009353,01/02/2023,Ram,Phone,,abc,0,0
O009354,March 5 2023,Ram,,2,,,0
O009355,,Sita,Shoes,1,100,0,100
O009356,March 5 2023,,Shoes,,,0,0
O009357,01/02/2023,Ram,Laptop,2,500,,1000
O009358,March 5 2023,Ram,Laptop,3,abc,0.1,0
O009359,2023-01-01,,TV,1,200,0,200
O009360,March 5 2023,,,,abc,0.1,0
O009361,March 5 2023,Ram,Shoes,1,500,0.1,500
O009362,,,Phone,1,100,,100
O009363,2023-01-01,Ram,,,abc,,0
O009364,2023-01-01,John,TV,3,200,,600
O009365,2023-01-01,,Phone,2,,0.2,0
O009366,,Ram,TV,,abc,0,0
O009367,2023-01-01,,Laptop,1,100,,100
O009368,March 5 2023,,TV,3,500,,1500
O009369,March 5 2023,,Laptop,3,200,0.2,600
O009370,,John,,1,,,0
O009371,2023-01-01,,Shoes,1,200,,200
O009372,,Ram,Phone,1,abc,,0
O009373,01/02/2023,,Shoes,1,100,0.1,100
O009374,01/02/2023,Ram,Phone,3,abc,,0
O009375,01/02/2023,John,,,200,0,0
O009376,,,Laptop,3,500,0,1500
O009377,2023-01-01,Ram,,2,500,0.2,1000
O009378,,Sita,,3,100,,300
O009379,2023-01-01,John,Shoes,,100,,0
O009380,March 5 2023,John,,1,500,,500
O009381,March 5 2023,Sita,Laptop,1,500,,500
O009382,,,,1,,0.2,0
O009383,01/02/2023,Ram,,,200,0,0
O009384,01/02/2023,Sita,Laptop,3,abc,0,0
O009385,01/02/2023,,Laptop,,,0.1,0
,01/02/2023,Sita,TV,,abc,,0
O009387,,,,1,200,,200
O009388,March 5 2023,,,,,,0
O009389,2023-01-01,Sita,Shoes,,200,,0
O009390,March 5 2023,Sita,,2,abc,,0
O009391,2023-01-01,,Laptop,,,0,0
O009392,,,Shoes,,500,0.1,0
,,Ram,Laptop,2,500,,1000
O009394,01/02/2023,,,3,abc,0.2,0
,01/02/2023,John,Phone,2,,0,0
O009396,March 5 2023,Ram,Shoes,1,abc,0.1,0
O009397,March 5 2023,,Laptop,1,abc,,0
O009398,,Sita,Phone,3,100,0.1,300
O009399,March 5 2023,John,Shoes,1,abc,,0
O009400,,Sita,TV,2,abc,0,0
O009401,2023-01-01,,,3,200,0,600
,01/02/2023,Sita,Shoes,,100,0.2,0
,01/02/2023,,,2,,0.2,0
O009404,,John,,1,100,0,100
O009405,2023-01-01,Sita,TV,,,0.2,0
O009406,,,Phone,,,0.1,0
O009407,,Ram,Shoes,2,abc,,0
O009408,,John,TV,1,abc,0.2,0
O009409,March 5 2023,John,,,abc,,0
O009410,,,,,,,0
O009411,01/02/2023,Ram,,,500,0,0
O009412,,Sita,,2,,0.2,0
O009413,2023-01-01,Sita,TV,2,500,,1000
O009414,March 5 2023,,Laptop,,abc,,0
O009415,,John,Laptop,,,,0
O009416,01/02/2023,,Phone,,abc,0,0
,March 5 2023,John,,,abc,,0
O009418,2023-01-01,,Shoes,1,abc,0,0
O009419,March 5 2023,Sita,Phone,,200,0.1,0
O009420,2023-01-01,Sita,,1,500,,500
O009421,01/02/2023,,,2,,0.1,0
O009422,,Ram,,1,100,0.1,100
O009423,,,TV,,100,0.2,0
O009424,,,Shoes,3,200,0,600
O009425,,John,TV,,200,,0
O009426,March 5 2023,John,TV,1,200,0,200
O009427,2023-01-01,John,TV,2,200,0.1,400
O009428,01/02/2023,Sita,Phone,3,200,,600
O009429,March 5 2023,John,Laptop,,abc,0,0
O009430,2023-01-01,,,3,200,,600
O009431,,Sita,,3,200,0,600
O009432,01/02/2023,John,Shoes,,,,0
,,,,1,100,,100
O009434,March 5 2023,,,3,100,0.1,300
O009435,2023-01-01,,Shoes,3,abc,,0
O009436,,Ram,,1,,0.1,0
O009437,2023-01-01,John,TV,,abc,0.1,0
O009438,,,TV,,500,0.1,0
O009439,01/02/2023,,TV,1,200,,200
O009440,,Ram,Laptop,3,100,0,300
O009441,2023-01-01,Sita,TV,,,,0
,2023-01-01,,TV,1,500,0,500
O009443,01/02/2023,,,,500,,0
O009444,,Sita,,,200,,0
O009445,,Ram,Shoes,,abc,0.2,0
O009446,March 5 2023,Sita,Laptop,,100,,0
O009447,,,,3,abc,0.2,0
O009448,,,,3,abc,,0
O009449,March 5 2023,,Shoes,,500,,0
O009450,March 5 2023,Ram,,,500,,0
O009451,01/02/2023,Ram,,3,abc,,0
O009452,,Ram,TV,,500,0.2,0
O009453,March 5 2023,John,Laptop,,200,,0
O009454,,,Shoes,,,0,0
O009455,2023-01-01,,,2,200,,400
O009456,March 5 2023,,Laptop,3,,,0
O009457,01/02/2023,Sita,,,500,,0
O009458,March 5 2023,,TV,,abc,0.1,0
O009459,2023-01-01,,Shoes,3,100,0,300
O009460,2023-01-01,,Phone,1,abc,0,0
O009461,March 5 2023,Ram,TV,1,100,0.2,100
O009462,2023-01-01,,TV,3,100,0.2,300
O009463,2023-01-01,John,TV,3,100,0,300
O009464,,,Shoes,,,,0
O009465,March 5 2023,John,Shoes,1,500,,500
O009466,March 5 2023,Ram,TV,1,500,,500
,2023-01-01,,TV,,,,0
O009468,01/02/2023,Ram,TV,3,abc,0.2,0
O009469,01/02/2023,,,,200,0.2,0
O009470,01/02/2023,,Shoes,2,100,,200
O009471,01/02/2023,John,Phone,1,500,,500
O009472,01/02/2023,,,2,,0.1,0
O009473,,Ram,,,100,0.1,0
O009474,01/02/2023,,Phone,2,200,0.1,400
O009475,,Ram,TV,,,,0
O009476,2023-01-01,John,Laptop,2,,0,0
O009477,March 5 2023,John,Shoes,,100,0,0
O009478,,Sita,Shoes,,100,,0
O009479,March 5 2023,,Shoes,1,abc,0.1,0
O009480,2023-01-01,Sita,Laptop,1,200,0.1,200
O009481,2023-01-01,,Laptop,2,100,0,200
O009482,March 5 2023,Sita,Shoes,,abc,0.1,0
,March 5 2023,John,TV,2,abc,,0
O009484,,,Shoes,,100,0,0
O009485,01/02/2023,Sita,Phone,2,,0.2,0
O009486,March 5 2023,,Phone,1,200,,200
O009487,01/02/2023,,,,,0.2,0
O009488,March 5 2023,Sita,,3,100,,300
O009489,,,,,500,0.1,0
O009490,01/02/2023,Sita,Laptop,3,100,,300
O009491,March 5 2023,,Laptop,,500,,0
O009492,,John,Laptop,2,abc,0.2,0
O009493,2023-01-01,John,TV,3,,,0
O009494,2023-01-01,Sita,TV,1,abc,0.1,0
O009495,,Sita,Shoes,3,500,0.2,1500
O009496,March 5 2023,,,3,500,,1500
O009497,March 5 2023,John,TV,,,0,0
O009498,March 5 2023,Ram,,1,200,0.2,200
O009499,,,Laptop,1,200,,200
O009500,,Ram,Phone,1,abc,0.2,0
O009501,2023-01-01,,TV,1,200,,200
,01/02/2023,Sita,TV,1,500,,500
O009503,,,Phone,3,100,0.2,300
O009504,01/02/2023,John,,,,,0
O009505,,Ram,TV,2,,0.1,0
O009506,2023-01-01,,Phone,,100,,0
O009507,,Ram,,1,200,0.2,200
O009508,01/02/2023,,,,500,,0
O009509,2023-01-01,John,,2,abc,0.1,0
O009510,March 5 2023,Ram,Shoes,2,abc,0,0
O009511,,,,1,100,,100
O009512,,,Phone,2,,,0
O009513,,,Laptop,2,500,,1000
O009514,March 5 2023,,Laptop,3,abc,,0
,,John,Phone,2,200,0.2,400
O009516,,John,,3,100,,300
O009517,2023-01-01,,Shoes,2,200,0,400
O009518,2023-01-01,,,2,100,,200
O009519,01/02/2023,,Laptop,3,,,0
O009520,,John,,,500,,0
O009521,01/02/2023,Sita,Laptop,3,500,0.1,1500
O009522,2023-01-01,,,3,,0.1,0
O009523,,,Phone,1,200,0,200
O009524,,John,Phone,2,,,0
O009525,,John,TV,1,abc,0.1,0
O009526,2023-01-01,John,Shoes,,100,0.1,0
O009527,2023-01-01,Sita,TV,2,200,0.2,400
O009528,,,Laptop,2,,0,0
O009529,,John,Laptop,,,0.2,0
O009530,2023-01-01,John,Laptop,3,500,0,1500
O009531,March 5 2023,,Phone,3,200,0,600
O009532,01/02/2023,Sita,,2,,,0
O009533,01/02/2023,Sita,,3,200,,600
O009534,,,Phone,,abc,,0
O009535,March 5 2023,,Shoes,,,0,0
O009536,,,Shoes,3,200,,600
O009537,01/02/2023,John,Laptop,3,200,,600
O009538,2023-01-01,Sita,Laptop,1,100,0,100
O009539,,Sita,Shoes,3,100,,300
O009540,March 5 2023,,Laptop,1,100,0,100
O009541,2023-01-01,,,3,100,0.2,300
O009542,,,TV,3,500,0,1500
O009543,,John,,3,abc,,0
O009544,01/02/2023,John,Laptop,,abc,0.1,0
O009545,01/02/2023,,,,100,0.1,0
O009546,,Ram,Phone,3,500,,1500
O009547,2023-01-01,,,1,500,0.2,500
O009548,,,Laptop,,abc,,0
O009549,01/02/2023,John,,3,,0.2,0
O009550,01/02/2023,,Shoes,,abc,0.2,0
O009551,01/02/2023,John,,2,100,0,200
O009552,March 5 2023,Ram,Laptop,,abc,,0
,,John,Phone,3,,0.1,0
O009554,01/02/2023,Ram,,,200,,0
O009555,01/02/2023,Sita,,1,100,0.2,100
,01/02/2023,Sita,TV,3,200,0,600
O009557,01/02/2023,,Laptop,1,100,0.2,100
O009558,,Ram,Phone,,,0.2,0
O009559,,,TV,1,500,0,500
O009560,2023-01-01,John,,,200,,0
O009561,,,,3,200,,600
O009562,2023-01-01,Sita,Shoes,3,,,0
O009563,2023-01-01,,Phone,1,abc,0.1,0
O009564,March 5 2023,,Phone,2,abc,0.1,0
O009565,01/02/2023,,TV,,abc,0.2,0
O009566,March 5 2023,John,,2,abc,,0
O009567,March 5 2023,,,2,abc,0.2,0
O009568,March 5 2023,,TV,1,,0.2,0
O009569,,John,,3,500,0.1,1500
O009570,01/02/2023,,Phone,,,0.1,0
O009571,,Ram,,,,0,0
O009572,,,Shoes,2,abc,0,0
O009573,01/02/2023,John,,,,0.2,0
O009574,,Ram,Laptop,,,,0
O009575,01/02/2023,John,Laptop,2,100,,200
O009576,2023-01-01,Ram,Laptop,,100,,0
O009577,March 5 2023,Sita,,1,,,0
O009578,01/02/2023,John,Laptop,,abc,0.2,0
O009579,,Sita,,1,abc,0.2,0
O009580,2023-01-01,John,,2,100,0.1,200
O009581,01/02/2023,John,,2,500,0.1,1000
O009582,,,Shoes,,,0.1,0
O009583,,,Laptop,,100,0.2,0
O009584,,,,2,abc,0,0
,01/02/2023,John,TV,,abc,0.2,0
O009586,March 5 2023,Sita,Phone,2,100,0.1,200
O009587,,,,,100,,0
O009588,2023-01-01,,Laptop,,abc,0.1,0
O009589,,,,1,,,0
O009590,March 5 2023,,TV,2,500,,1000
O009591,,John,TV,2,500,0,1000
O009592,2023-01-01,,TV,2,100,0.1,200
,,Sita,,1,,0,0
O009594,,,Phone,,,0.2,0
O009595,March 5 2023,,,3,500,,1500
O009596,March 5 2023,,,1,100,0,100
O009597,March 5 2023,Sita,TV,1,,0.1,0
O009598,March 5 2023,John,,3,,,0
O009599,March 5 2023,Ram,,,100,,0
O009600,2023-01-01,Sita,,3,,0,0
O009601,March 5 2023,,Shoes,3,abc,,0
O009602,,Sita,,1,500,0,500
O009603,01/02/2023,Sita,Shoes,2,200,,400
O009604,01/02/2023,Ram,,3,500,,1500
O009605,March 5 2023,,Phone,2,100,0,200
O009606,March 5 2023,John,Phone,1,abc,0.1,0
O009607,March 5 2023,Sita,,,abc,,0
O009608,01/02/2023,John,Phone,3,,0,0
O009609,01/02/2023,,,,,,0
O009610,2023-01-01,,TV,1,,0.1,0
O009611,2023-01-01,Sita,Laptop,2,,0.2,0
O009612,,Ram,Laptop,,500,0.2,0
O009613,2023-01-01,Sita,Shoes,,500,,0
O009614,01/02/2023,John,TV,,,,0
O009615,March 5 2023,John,Laptop,1,200,0.2,200
O009616,,,,,,0.2,0
O009617,01/02/2023,Ram,Laptop,,200,0,0
O009618,01/02/2023,,Laptop,3,,0.2,0
O009619,,,Laptop,1,100,,100
O009620,,John,TV,3,200,0.2,600
O009621,2023-01-01,,Shoes,,,,0
O009622,2023-01-01,Sita,TV,2,abc,0,0
O009623,March 5 2023,,Laptop,3,500,,1500
O009624,,Sita,,3,100,,300
O009625,,,Shoes,1,500,,500
O009626,March 5 2023,,,3,abc,0,0
O009627,,,TV,3,100,0.1,300
O009628,01/02/2023,,Shoes,,500,0.1,0
O009629,March 5 2023,,Laptop,3,200,,600
O009630,,Ram,Shoes,1,100,,100
O009631,March 5 2023,John,Phone,2,,0.1,0
O009632,,,Phone,3,200,0.1,600
O009633,,Ram,Phone,,,0.2,0
O009634,March 5 2023,Sita,Phone,3,100,0.1,300
O009635,,Ram,,3,500,0.1,1500
O009636,,John,TV,3,abc,0.1,0
O009637,01/02/2023,,,1,abc,0,0
O009638,March 5 2023,John,Shoes,1,200,,200
O009639,,,,2,,,0
O009640,March 5 2023,Sita,TV,,200,0.2,0
O009641,01/02/2023,,TV,,,,0
O009642,01/02/2023,,TV,2,,0.2,0
O009643,March 5 2023,,TV,2,,,0
O009644,,,TV,2,500,,1000
O009645,01/02/2023,Ram,Phone,3,200,0.2,600
